epoch,lr,train_loss,train_acc1,train_f1,eval_loss,eval_acc1,eval_f1,eval_split
79,0.01266766,0.039853,0.988515,0.983186,0.285512,0.919674,0.902121,test
80,0.01158879,0.039650,0.988515,0.983186,0.311760,0.919674,0.902634,test
81,0.01055192,0.039952,0.988649,0.983320,0.256839,0.919328,0.902380,test
82,0.00955820,0.039886,0.988782,0.983454,0.222964,0.951900,0.947541,test
83,0.00860870,0.040987,0.988515,0.983186,0.256864,0.922604,0.905930,test
84,0.00770447,0.042821,0.987224,0.983186,0.836040,0.712012,0.707836,test
85,0.00684649,0.045191,0.987847,0.982516,0.291003,0.924272,0.907279,test
86,0.00603571,0.039790,0.988649,0.983320,0.278388,0.923926,0.907172,test
87,0.00527301,0.039932,0.988782,0.983454,0.320768,0.920650,0.904203,test
88,0.00455922,0.042702,0.987224,0.983194,0.264152,0.923580,0.906971,test
89,0.00389512,0.039075,0.988649,0.983320,0.308479,0.921627,0.903350,test
90,0.00328145,0.041248,0.987358,0.983320,0.322692,0.921627,0.905348,test
91,0.00271887,0.047351,0.987224,0.983186,0.289972,0.920650,0.904756,test
92,0.00220799,0.043174,0.985933,0.983186,0.384432,0.920020,0.905438,test
93,0.00174938,0.038521,0.988782,0.983454,0.385659,0.918697,0.902543,test
94,0.00134354,0.039108,0.988782,0.983454,0.314295,0.921627,0.904910,test
95,0.00099090,0.037432,0.988649,0.983320,0.347689,0.922950,0.905815,test
96,0.00069187,0.037510,0.988782,0.983454,0.359366,0.922950,0.906254,test
97,0.00044675,0.038710,0.988782,0.983454,0.264123,0.926856,0.912188,test
98,0.00025583,0.037325,0.988782,0.983454,0.376434,0.922950,0.906632,test
99,0.00011931,0.037254,0.988782,0.983454,0.342654,0.921973,0.905535,test
100,0.00003733,0.036793,0.988782,0.983454,0.293304,0.922604,0.903634,test
