epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,4.394254,0.049933,4.182409,0.076023,val,0.1
2,0.02008000,1.886154,0.508837,2.310522,0.451321,val,0.1
3,0.04006000,0.611430,0.823235,2.440642,0.471094,val,0.1
4,0.06004000,0.531980,0.843975,2.555627,0.442521,val,0.1
5,0.08002000,0.573617,0.832398,2.484096,0.455182,val,0.1
6,0.10000000,0.652432,0.810935,2.492450,0.453722,val,0.1
7,0.09997267,0.587755,0.829873,2.616271,0.416349,val,0.1
8,0.09989069,0.569021,0.835222,2.728104,0.398598,val,0.1
9,0.09975417,0.558669,0.838376,2.515926,0.439419,val,0.1
10,0.09956325,0.544103,0.842474,2.576594,0.438006,val,0.1
11,0.09931813,0.533067,0.845584,2.428963,0.455032,val,0.1
12,0.09901910,0.528401,0.846559,2.442841,0.455469,val,0.1
13,0.09866646,0.520917,0.849714,2.527001,0.441785,val,0.1
14,0.09826062,0.515463,0.850718,2.499233,0.443830,val,0.1
15,0.09780201,0.510173,0.852305,2.525209,0.446680,val,0.1
16,0.09729113,0.506160,0.852831,2.413014,0.460432,val,0.1
17,0.09672855,0.500021,0.855344,2.581150,0.433444,val,0.1
18,0.09611488,0.497270,0.856487,2.588817,0.433295,val,0.1
19,0.09545078,0.489404,0.858884,2.708739,0.427217,val,0.1
20,0.09473699,0.487361,0.858738,2.465690,0.450540,val,0.1
21,0.09397429,0.476265,0.862246,2.747768,0.421955,val,0.1
22,0.09316351,0.476661,0.862480,2.464820,0.439131,val,0.1
23,0.09230553,0.464874,0.865539,2.486928,0.458375,val,0.1
24,0.09140130,0.461136,0.866896,2.556115,0.446048,val,0.1
25,0.09045180,0.454531,0.868740,2.536334,0.441923,val,0.1
26,0.08945808,0.446088,0.870912,2.499961,0.459639,val,0.1
27,0.08842121,0.435722,0.874237,2.606888,0.435202,val,0.1
28,0.08734234,0.428000,0.876691,2.395176,0.457135,val,0.1
29,0.08622264,0.425355,0.877513,2.424681,0.468589,val,0.1
30,0.08506333,0.415138,0.879954,2.393088,0.481434,val,0.1
31,0.08386569,0.409008,0.881665,2.379441,0.468727,val,0.1
32,0.08263103,0.396947,0.885022,2.374800,0.472518,val,0.1
33,0.08136068,0.393992,0.886263,2.596719,0.446059,val,0.1
34,0.08005605,0.382610,0.889472,2.505880,0.467854,val,0.1
35,0.07871856,0.371786,0.892575,2.565360,0.437201,val,0.1
36,0.07734967,0.366907,0.893666,2.631057,0.440786,val,0.1
37,0.07595088,0.355969,0.897028,2.660972,0.452930,val,0.1
38,0.07452372,0.348237,0.899603,2.538717,0.473242,val,0.1
39,0.07306975,0.339157,0.901861,2.505313,0.459226,val,0.1
40,0.07159056,0.324769,0.906887,2.492911,0.471335,val,0.1
41,0.07008776,0.318003,0.908432,2.503594,0.451907,val,0.1
42,0.06856301,0.308329,0.910935,2.435992,0.472472,val,0.1
43,0.06701796,0.301040,0.913497,2.400218,0.463477,val,0.1
44,0.06545430,0.290246,0.916955,2.543433,0.455239,val,0.1
45,0.06387376,0.279750,0.919720,2.413327,0.460455,val,0.1
46,0.06227805,0.269064,0.922739,2.448689,0.475126,val,0.1
47,0.06066892,0.264307,0.924640,2.571886,0.463143,val,0.1
48,0.05904812,0.247181,0.929238,2.424786,0.470921,val,0.1
49,0.05741744,0.242476,0.930892,2.355829,0.480894,val,0.1
50,0.05577865,0.229465,0.934977,2.489253,0.456204,val,0.1
51,0.05413355,0.221823,0.937068,2.590358,0.460420,val,0.1
52,0.05248394,0.215657,0.938789,2.432482,0.463695,val,0.1
