epoch,lr,train_loss,train_acc1,train_f1,eval_loss,eval_acc1,eval_f1,eval_split
79,0.00007102,0.866840,0.938835,0.927946,2.126358,0.397823,0.334215,test
80,0.00006509,0.860888,0.941239,0.930144,1.610272,0.641049,0.589652,test
81,0.00005937,0.855398,0.941640,0.930534,1.878492,0.512489,0.476848,test
82,0.00005389,0.849912,0.945646,0.934701,1.768844,0.585100,0.558497,test
83,0.00004865,0.851944,0.944311,0.934189,1.776424,0.607277,0.571126,test
84,0.00004366,0.848012,0.946715,0.935964,1.590089,0.643880,0.598348,test
85,0.00003891,0.845008,0.943109,0.931753,1.697787,0.604001,0.578024,test
86,0.00003443,0.837302,0.947783,0.937806,1.852693,0.533343,0.511304,test
87,0.00003020,0.835480,0.950053,0.940450,1.806647,0.567238,0.547823,test
88,0.00002625,0.832509,0.948718,0.938424,1.767924,0.575051,0.557157,test
89,0.00002257,0.830681,0.950187,0.940318,1.785705,0.578957,0.545148,test
90,0.00001917,0.830100,0.950988,0.941356,1.841149,0.546384,0.516673,test
91,0.00001605,0.826615,0.949786,0.939265,1.725336,0.584816,0.553527,test
92,0.00001321,0.826996,0.950187,0.940192,1.720736,0.590676,0.562821,test
93,0.00001067,0.824069,0.951122,0.940609,1.820930,0.548337,0.516906,test
94,0.00000841,0.822911,0.951790,0.941697,1.793109,0.566262,0.539796,test
95,0.00000645,0.821901,0.950588,0.940048,1.797235,0.582863,0.550926,test
96,0.00000479,0.821925,0.951656,0.941746,1.760577,0.586769,0.568965,test
97,0.00000343,0.820440,0.951389,0.941160,1.798500,0.559426,0.533337,test
98,0.00000237,0.819778,0.951389,0.941167,1.766836,0.589699,0.569927,test
99,0.00000161,0.819511,0.952057,0.941829,1.756669,0.586769,0.562190,test
100,0.00000115,0.819122,0.951122,0.940761,1.749767,0.585793,0.560200,test
