epoch,lr,train_loss,train_acc1,train_acc5,eval_loss,eval_acc1,eval_acc5,eval_split
1,0.00010000,4.638769,0.013751,0.062697,4.578305,0.017923,0.083146,val
2,0.02008000,3.799154,0.133022,0.361321,3.563182,0.192176,0.457192,val
3,0.04006000,3.213828,0.245107,0.543598,3.075281,0.285271,0.597725,val
4,0.06004000,2.772849,0.338182,0.665626,2.783774,0.364453,0.681824,val
5,0.08002000,2.448229,0.416524,0.741736,2.730145,0.364591,0.693222,val
6,0.10000000,2.234674,0.470257,0.789731,2.343711,0.441682,0.762983,val
7,0.09991846,2.040356,0.522688,0.827361,2.657731,0.391728,0.710938,val
8,0.09967412,1.910601,0.559420,0.852487,2.111865,0.506641,0.813879,val
9,0.09926777,1.822265,0.581905,0.866830,2.033248,0.524081,0.826942,val
10,0.09870073,1.757097,0.602275,0.879190,2.072442,0.516693,0.818899,val
11,0.09797485,1.715374,0.609567,0.887646,1.974722,0.543876,0.838293,val
12,0.09709251,1.659006,0.627096,0.894526,2.077500,0.516073,0.815591,val
13,0.09605658,1.611437,0.641288,0.903550,2.140669,0.517842,0.815418,val
14,0.09487043,1.586375,0.651355,0.906262,2.040467,0.534972,0.830090,val
15,0.09353795,1.555536,0.659042,0.911508,2.049702,0.528033,0.826723,val
16,0.09206347,1.515086,0.669678,0.916206,1.995866,0.551160,0.832364,val
17,0.09045180,1.490805,0.678442,0.920351,1.949046,0.552700,0.844428,val
18,0.08870821,1.456332,0.689880,0.925806,1.896315,0.575471,0.853458,val
19,0.08683837,1.430159,0.694972,0.929308,1.957107,0.563396,0.842624,val
20,0.08484839,1.401967,0.705510,0.933029,1.941642,0.567245,0.855756,val
21,0.08274476,1.375153,0.711527,0.936309,1.855891,0.584685,0.867796,val
22,0.08053434,1.346122,0.722706,0.941330,1.988564,0.558088,0.846886,val
23,0.07822434,1.319665,0.729043,0.944876,1.861319,0.582904,0.857927,val
24,0.07582229,1.296895,0.733576,0.948444,1.899692,0.582514,0.847266,val
25,0.07333603,1.268550,0.743832,0.951680,1.949974,0.567027,0.849357,val
26,0.07077367,1.232020,0.755785,0.956434,1.808405,0.605882,0.869773,val
27,0.06814357,1.202550,0.762937,0.960264,1.835892,0.600402,0.866108,val
28,0.06545430,1.172833,0.774345,0.963549,1.746492,0.621048,0.878516,val
29,0.06271465,1.154220,0.778325,0.964775,1.810516,0.608479,0.868187,val
30,0.05993353,1.109872,0.795506,0.969687,1.663362,0.644462,0.888821,val
31,0.05712003,1.914740,0.551531,0.850056,1.984829,0.559145,0.838063,val
32,0.05428332,1.676699,0.617609,0.893515,1.842821,0.597943,0.862443,val
33,0.05143266,1.563943,0.653569,0.910632,1.778455,0.604102,0.873874,val
34,0.04857734,1.493274,0.671730,0.919542,1.690267,0.628056,0.885696,val
35,0.04572668,1.433856,0.690060,0.929278,1.760678,0.627711,0.876287,val
36,0.04288997,1.380100,0.709630,0.935786,1.711143,0.635501,0.880296,val
37,0.04007647,1.330018,0.722923,0.942356,1.687980,0.641464,0.890579,val
38,0.03729535,1.271989,0.739482,0.951820,1.611089,0.660731,0.894118,val
39,0.03455570,1.222842,0.756461,0.958215,1.555612,0.671886,0.906422,val
40,0.03186643,1.180497,0.772313,0.961907,1.560237,0.672449,0.907031,val
41,0.02923633,1.132017,0.788885,0.966957,1.536481,0.687856,0.908502,val
42,0.02667397,1.084916,0.803908,0.972328,1.472219,0.699483,0.916337,val
43,0.02418771,1.026331,0.824283,0.977588,1.485857,0.693428,0.916705,val
44,0.02178566,0.979074,0.838556,0.981394,1.501111,0.692325,0.915292,val
45,0.01947566,0.926413,0.856855,0.985894,1.450976,0.714017,0.916510,val
46,0.01726524,0.876001,0.875229,0.989440,1.438569,0.714970,0.919658,val
47,0.01516161,0.822848,0.894309,0.991887,1.438422,0.721174,0.918830,val
48,0.01317163,0.775440,0.911153,0.994257,1.402259,0.730377,0.920956,val
49,0.01130179,0.734172,0.925779,0.996027,1.382183,0.735041,0.924403,val
50,0.00955820,0.689718,0.941596,0.997359,1.347694,0.743543,0.923518,val
51,0.00794653,0.663374,0.950030,0.998291,1.340640,0.749816,0.928550,val
52,0.00647205,0.633303,0.960908,0.998846,1.340091,0.746852,0.927229,val
53,0.00513957,0.614502,0.967534,0.999112,1.323680,0.758582,0.929527,val
54,0.00395342,0.594438,0.974392,0.999534,1.316321,0.756629,0.928378,val
55,0.00291749,0.581376,0.978814,0.999650,1.311582,0.758169,0.927964,val
56,0.00203515,0.573820,0.980173,0.999556,1.306574,0.760237,0.927941,val
57,0.00130927,0.565384,0.982915,0.999711,1.305406,0.758628,0.927355,val
58,0.00074223,0.561515,0.984274,0.999822,1.302963,0.759019,0.928332,val
59,0.00033588,0.557532,0.984996,0.999734,1.301811,0.758824,0.928918,val
60,0.00009154,0.557101,0.985818,0.999689,1.300492,0.762121,0.928136,val
