epoch,lr,train_loss,train_acc1,train_acc5,eval_loss,eval_acc1,eval_acc5,eval_split
1,0.00005000,4.639385,0.013751,0.062875,4.578213,0.019118,0.079871,val
2,0.01004000,3.837282,0.112199,0.320475,3.488703,0.172737,0.426585,val
3,0.02003000,3.256792,0.206220,0.488587,3.183064,0.226114,0.524920,val
4,0.03002000,2.772798,0.289866,0.611890,2.734842,0.312190,0.630687,val
5,0.04001000,2.407748,0.366275,0.695825,2.325477,0.386696,0.705388,val
6,0.05000000,2.148703,0.421868,0.750343,2.292474,0.396243,0.708950,val
7,0.04998633,1.914607,0.478920,0.794816,2.121029,0.440614,0.758295,val
8,0.04994534,1.752816,0.512972,0.825925,1.951349,0.472013,0.781893,val
9,0.04987707,1.639411,0.542734,0.843654,1.885259,0.481756,0.792371,val
10,0.04978160,1.557533,0.561055,0.858682,1.914494,0.491257,0.798713,val
11,0.04965903,1.499842,0.573178,0.864820,1.805785,0.503711,0.821404,val
12,0.04950950,1.443040,0.589087,0.874697,1.755181,0.522438,0.820393,val
13,0.04933316,1.389595,0.603276,0.881599,2.054931,0.463454,0.781284,val
14,0.04913022,1.359154,0.609005,0.886031,1.626907,0.551091,0.846082,val
15,0.04890089,1.324096,0.620554,0.891799,1.755550,0.530836,0.823035,val
16,0.04864543,1.285810,0.629493,0.897735,1.652238,0.539671,0.836466,val
17,0.04836411,1.259082,0.634433,0.901868,1.817211,0.517268,0.813408,val
18,0.04805724,1.228847,0.644280,0.905984,1.639766,0.547840,0.839614,val
19,0.04772516,1.214002,0.648987,0.907079,1.735905,0.537293,0.832387,val
20,0.04736823,1.181559,0.656884,0.912457,2.172476,0.475827,0.767463,val
21,0.04698684,1.156955,0.663328,0.915651,1.717099,0.544175,0.833307,val
22,0.04658141,1.138848,0.668642,0.916045,1.711441,0.543026,0.840246,val
23,0.04615238,1.123523,0.671288,0.919991,1.600673,0.567371,0.850356,val
24,0.04570022,1.100589,0.676600,0.923421,1.594003,0.564591,0.857973,val
25,0.04522542,1.074358,0.684277,0.926126,1.633115,0.560018,0.839511,val
