epoch,lr,train_loss,train_acc1,train_acc5,eval_loss,eval_acc1,eval_acc5,eval_split
1,0.00010000,4.638769,0.013751,0.062697,4.578305,0.017923,0.083146,val
2,0.02008000,3.799154,0.133022,0.361321,3.563182,0.192176,0.457192,val
3,0.04006000,3.213828,0.245107,0.543598,3.075281,0.285271,0.597725,val
4,0.06004000,2.772849,0.338182,0.665626,2.783774,0.364453,0.681824,val
5,0.08002000,2.448229,0.416524,0.741736,2.730145,0.364591,0.693222,val
6,0.10000000,2.234674,0.470257,0.789731,2.343711,0.441682,0.762983,val
7,0.09998827,2.041163,0.523016,0.828559,2.604809,0.402470,0.715659,val
8,0.09995307,1.910766,0.559269,0.852638,2.091931,0.511477,0.813270,val
9,0.09989443,1.826063,0.580344,0.867774,2.050975,0.520140,0.824575,val
10,0.09981237,1.762284,0.599276,0.878452,2.076174,0.514200,0.816705,val
11,0.09970693,1.716403,0.610408,0.886953,2.038326,0.527470,0.835616,val
12,0.09957816,1.665467,0.627508,0.895537,2.006093,0.539097,0.838051,val
13,0.09942612,1.627663,0.637096,0.898588,2.086026,0.517727,0.824793,val
14,0.09925088,1.608997,0.643809,0.902566,2.054989,0.529182,0.826988,val
15,0.09905252,1.573652,0.653382,0.908573,1.973579,0.550276,0.845060,val
16,0.09883114,1.793492,0.591920,0.870137,2.114589,0.516670,0.822449,val
17,0.09858685,1.737210,0.608490,0.880090,2.204567,0.497668,0.796151,val
18,0.09831975,1.699741,0.618840,0.886581,1.992031,0.546714,0.841935,val
19,0.09802996,1.675025,0.624021,0.891101,2.169560,0.504320,0.808651,val
20,0.09771764,1.659620,0.630107,0.892992,1.922851,0.561397,0.848334,val
21,0.09738292,1.644366,0.630748,0.896119,1.964282,0.549747,0.843187,val
22,0.09702596,1.618174,0.641900,0.901296,1.869419,0.589327,0.852482,val
23,0.09664693,1.616302,0.639843,0.900413,1.977983,0.544003,0.835053,val
24,0.09624600,1.593628,0.648228,0.902539,2.074253,0.525115,0.820381,val
25,0.09582337,1.582671,0.651592,0.906881,2.063355,0.546036,0.824230,val
26,0.09537923,1.555054,0.659971,0.909542,1.862500,0.580239,0.858054,val
27,0.09491380,1.557724,0.659786,0.911027,1.970841,0.553642,0.847151,val
28,0.09442728,1.541735,0.663256,0.914070,1.881399,0.576942,0.858617,val
29,0.09391991,1.530148,0.664797,0.914763,2.073698,0.529021,0.814832,val
30,0.09339192,1.516085,0.668950,0.916741,1.908460,0.566590,0.852068,val
31,0.09284357,1.498307,0.678543,0.917993,1.993025,0.552769,0.833789,val
32,0.09227512,1.504983,0.673897,0.918314,1.917750,0.570715,0.848070,val
33,0.09168682,1.498258,0.677399,0.920410,1.860422,0.586949,0.848851,val
34,0.09107895,1.478785,0.683204,0.922228,1.862140,0.582330,0.856778,val
35,0.09045180,1.474273,0.682881,0.923219,1.856714,0.588741,0.856962,val
36,0.08980567,1.445450,0.692568,0.926686,1.951435,0.567590,0.838810,val
37,0.08914086,1.455728,0.689350,0.923905,1.840252,0.590648,0.859570,val
38,0.08845767,1.437567,0.693798,0.928514,1.743984,0.620657,0.878447,val
39,0.08775644,1.425050,0.698637,0.931145,1.963553,0.561558,0.848012,val
40,0.08703748,1.411997,0.701396,0.933618,1.871735,0.594795,0.852849,val
41,0.08630114,1.421823,0.697823,0.931098,1.840407,0.604584,0.863396,val
42,0.08554777,1.402804,0.706910,0.933315,1.815164,0.606710,0.865303,val
43,0.08477771,1.385322,0.711150,0.935961,1.851000,0.589085,0.867279,val
44,0.08399133,1.385264,0.709418,0.936282,1.734435,0.621140,0.875758,val
45,0.08318899,1.378176,0.710106,0.936425,1.821443,0.603091,0.865499,val
46,0.08237108,1.367921,0.712896,0.937675,2.005366,0.559409,0.824575,val
47,0.08153797,1.366496,0.715988,0.938188,1.777934,0.611317,0.876953,val
48,0.08069006,1.345699,0.721825,0.940859,1.835919,0.585329,0.861891,val
49,0.07982775,1.333704,0.724851,0.941991,1.876160,0.584708,0.857364,val
50,0.07895144,1.331888,0.725438,0.943068,1.759198,0.622679,0.872484,val
51,0.07806155,1.322863,0.729650,0.942210,1.786720,0.610156,0.873552,val
52,0.07715848,1.305553,0.733840,0.945816,1.809285,0.600000,0.872587,val
53,0.07624267,1.305433,0.733408,0.946501,1.777663,0.603860,0.872047,val
54,0.07531454,1.292010,0.738461,0.948035,1.740869,0.633766,0.879297,val
55,0.07437453,1.287328,0.738747,0.948888,1.822624,0.613304,0.864108,val
56,0.07342308,1.277678,0.745127,0.951342,1.796708,0.621611,0.876126,val
57,0.07246064,1.260200,0.748168,0.953352,1.688583,0.642854,0.889361,val
58,0.07148766,1.249061,0.751973,0.953783,1.719377,0.626402,0.882158,val
59,0.07050459,1.240754,0.753191,0.955598,1.768723,0.618635,0.875873,val
60,0.06951190,1.232482,0.755213,0.956087,1.709485,0.643739,0.879492,val
61,0.06851006,1.225282,0.761292,0.955981,1.770145,0.624035,0.881158,val
62,0.06749953,1.204596,0.764409,0.959608,1.907076,0.587787,0.856664,val
63,0.06648078,1.204602,0.764158,0.958676,1.809711,0.615843,0.867038,val
64,0.06545430,1.187275,0.769803,0.960790,1.890065,0.590786,0.860466,val
65,0.06442058,1.177416,0.773975,0.962267,1.679909,0.646955,0.888431,val
66,0.06338008,1.174946,0.775945,0.963233,1.723980,0.629492,0.880296,val
67,0.06233330,1.167663,0.776720,0.963628,1.710501,0.640774,0.885455,val
68,0.06128074,1.137194,0.786254,0.968082,1.771881,0.629308,0.874851,val
69,0.06022289,1.146636,0.782010,0.966084,1.952960,0.583915,0.842383,val
70,0.05916024,1.134515,0.787605,0.968619,1.687192,0.643876,0.892142,val
71,0.05809329,1.104196,0.796806,0.970247,1.628215,0.663051,0.888741,val
72,0.05702255,1.083125,0.803805,0.973083,1.696391,0.646542,0.884053,val
73,0.05594851,1.083439,0.801731,0.973665,1.733202,0.627505,0.882008,val
74,0.05487168,1.075969,0.805218,0.973376,1.733531,0.632215,0.883743,val
75,0.05379257,1.059847,0.810840,0.975653,1.682178,0.646301,0.890947,val
76,0.05271167,1.053539,0.813422,0.976560,1.848640,0.609961,0.866602,val
77,0.05162951,1.041762,0.817812,0.977648,1.662253,0.652528,0.891705,val
78,0.05054659,1.023710,0.823509,0.978829,1.769521,0.627206,0.880549,val
79,0.04946341,1.005887,0.829397,0.980363,1.653413,0.659800,0.890947,val
80,0.04838049,0.990907,0.834596,0.981260,1.670999,0.647691,0.886799,val
81,0.04729833,0.985581,0.837010,0.982049,1.697335,0.642509,0.882744,val
82,0.04621743,0.965502,0.842312,0.983142,1.660473,0.661144,0.896243,val
83,0.04513832,0.958564,0.846926,0.984424,1.756251,0.633720,0.876873,val
84,0.04406149,0.945624,0.850756,0.986281,1.643684,0.666222,0.889338,val
85,0.04298745,0.928081,0.857291,0.986405,1.595210,0.678286,0.897806,val
86,0.04191671,0.897288,0.866882,0.989191,1.624469,0.665097,0.898173,val
87,0.04084976,0.893697,0.868980,0.989317,1.693367,0.656916,0.886719,val
88,0.03978711,0.892363,0.869491,0.988878,1.645863,0.661949,0.890751,val
89,0.03872926,0.873502,0.875328,0.991078,1.597051,0.677953,0.894175,val
90,0.03767670,0.856051,0.881367,0.990456,1.679149,0.661386,0.887408,val
91,0.03662992,0.852793,0.882798,0.991337,1.632587,0.676700,0.900666,val
92,0.03558942,0.834603,0.888576,0.993307,1.644243,0.661994,0.889327,val
93,0.03455570,0.808324,0.896583,0.994212,1.580256,0.683238,0.901689,val
94,0.03352922,0.797858,0.901818,0.994589,1.552512,0.694405,0.902401,val
95,0.03251047,0.788054,0.905552,0.994762,1.610794,0.682043,0.894485,val
96,0.03149994,0.778218,0.907742,0.995438,1.566440,0.685133,0.904010,val
97,0.03049810,0.743893,0.922008,0.996765,1.568859,0.692693,0.900931,val
98,0.02950541,0.733865,0.923781,0.997115,1.511060,0.696875,0.908307,val
99,0.02852234,0.724642,0.927512,0.996893,1.527400,0.696232,0.903401,val
100,0.02754936,0.710272,0.933300,0.997736,1.563149,0.691004,0.897898,val
101,0.02658692,0.698425,0.936494,0.998025,1.538918,0.696553,0.904492,val
102,0.02563547,0.685827,0.941315,0.998002,1.539610,0.689040,0.902861,val
103,0.02469546,0.675323,0.944723,0.998002,1.544830,0.698610,0.905572,val
104,0.02376733,0.663931,0.948346,0.998735,1.512382,0.705928,0.907571,val
105,0.02285152,0.634328,0.958010,0.999290,1.521458,0.702022,0.902102,val
106,0.02194845,0.633843,0.957922,0.999356,1.511905,0.703022,0.903297,val
107,0.02105856,0.615155,0.965063,0.999356,1.474172,0.715430,0.909949,val
108,0.02018225,0.603505,0.968481,0.999423,1.461442,0.715211,0.909846,val
109,0.01931994,0.595822,0.970962,0.999290,1.506743,0.708249,0.903159,val
110,0.01847203,0.586049,0.974336,0.999628,1.447874,0.718049,0.915372,val
111,0.01763892,0.584054,0.974851,0.999600,1.440043,0.732698,0.915246,val
112,0.01682101,0.564915,0.978987,0.999734,1.421728,0.733720,0.915832,val
113,0.01601867,0.555195,0.982232,0.999867,1.444081,0.729400,0.910650,val
114,0.01523229,0.539113,0.986244,0.999845,1.402622,0.732491,0.918199,val
115,0.01446223,0.533895,0.987948,0.999822,1.365320,0.744141,0.920198,val
116,0.01370886,0.528369,0.989107,0.999933,1.352213,0.745393,0.923277,val
117,0.01297252,0.518419,0.990501,0.999956,1.365218,0.745439,0.919370,val
118,0.01225356,0.514230,0.991943,0.999933,1.361937,0.748977,0.918095,val
119,0.01155233,0.508084,0.992987,0.999978,1.350174,0.754056,0.919003,val
120,0.01086914,0.500057,0.995228,0.999978,1.327078,0.750931,0.926574,val
121,0.01020433,0.494742,0.995805,1.000000,1.316168,0.760823,0.926183,val
122,0.00955820,0.491584,0.995966,1.000000,1.311257,0.766314,0.926551,val
123,0.00893105,0.486295,0.996382,1.000000,1.318402,0.763017,0.925379,val
124,0.00832318,0.484534,0.996848,1.000000,1.310327,0.763902,0.924380,val
125,0.00773488,0.482556,0.996959,1.000000,1.303549,0.767394,0.929113,val
126,0.00716643,0.477048,0.998002,1.000000,1.300081,0.768784,0.929917,val
127,0.00661808,0.473184,0.998224,1.000000,1.292522,0.770692,0.928504,val
128,0.00609009,0.474710,0.997869,1.000000,1.290552,0.770807,0.927815,val
129,0.00558272,0.471159,0.998424,1.000000,1.285174,0.770198,0.931526,val
130,0.00509620,0.467465,0.999068,1.000000,1.291098,0.773863,0.926057,val
131,0.00463077,0.466889,0.998757,1.000000,1.281362,0.774713,0.929136,val
132,0.00418663,0.465293,0.999001,0.999956,1.280549,0.777574,0.932996,val
133,0.00376400,0.464537,0.998912,0.999978,1.282212,0.775793,0.929940,val
134,0.00336307,0.462701,0.999073,1.000000,1.280386,0.778699,0.932043,val
135,0.00298404,0.462120,0.998890,0.999956,1.273771,0.778286,0.932020,val
136,0.00262708,0.461509,0.998912,0.999978,1.279995,0.774575,0.932043,val
137,0.00229236,0.460861,0.999023,0.999978,1.278503,0.773713,0.935685,val
138,0.00198004,0.459297,0.999157,1.000000,1.280708,0.776160,0.930090,val
139,0.00169025,0.458433,0.999238,1.000000,1.272397,0.775207,0.931434,val
140,0.00142315,0.458392,0.999245,1.000000,1.272042,0.778309,0.932583,val
141,0.00117886,0.457483,0.999290,1.000000,1.272858,0.778722,0.932973,val
142,0.00095748,0.456556,0.999445,1.000000,1.273214,0.779871,0.932824,val
143,0.00075912,0.456234,0.999401,1.000000,1.274940,0.777137,0.933950,val
144,0.00058388,0.456407,0.999379,1.000000,1.276597,0.779090,0.933996,val
145,0.00043184,0.456408,0.999472,1.000000,1.276111,0.780825,0.933801,val
146,0.00030307,0.456453,0.999379,1.000000,1.273015,0.778676,0.933387,val
147,0.00019763,0.455496,0.999445,1.000000,1.277335,0.779308,0.933950,val
148,0.00011557,0.455185,0.999534,1.000000,1.273364,0.779113,0.934168,val
149,0.00005693,0.456469,0.999201,1.000000,1.277836,0.777183,0.935145,val
150,0.00002173,0.455361,0.999423,1.000000,1.275738,0.778332,0.933019,val
