epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,4.363862,0.054135,4.138504,0.075299,val,0.1
2,0.02008000,1.556299,0.591336,2.324705,0.467302,val,0.1
3,0.04006000,0.438428,0.872119,2.458669,0.459341,val,0.1
4,0.06004000,0.450324,0.867965,2.726290,0.438660,val,0.1
5,0.08002000,0.477271,0.859326,2.621204,0.462546,val,0.1
6,0.10000000,0.536835,0.842721,2.507076,0.444566,val,0.1
7,0.09997267,0.477589,0.860140,2.771276,0.457801,val,0.1
8,0.09989069,0.460188,0.865371,2.910492,0.444497,val,0.1
9,0.09975417,0.443295,0.870804,2.435782,0.482433,val,0.1
10,0.09956325,0.436946,0.872850,2.567023,0.459651,val,0.1
11,0.09931813,0.429177,0.874904,2.386209,0.475264,val,0.1
12,0.09901910,0.424431,0.876387,2.625427,0.474219,val,0.1
13,0.09866646,0.415024,0.879046,2.628913,0.457606,val,0.1
14,0.09826062,0.414232,0.879295,2.461465,0.481101,val,0.1
15,0.09780201,0.404221,0.882598,2.897643,0.440981,val,0.1
16,0.09729113,0.404643,0.881867,2.592392,0.463511,val,0.1
17,0.09672855,0.395349,0.885172,2.371146,0.490142,val,0.1
18,0.09611488,0.397177,0.884780,2.370665,0.488465,val,0.1
19,0.09545078,0.387955,0.886996,2.526408,0.467877,val,0.1
20,0.09473699,0.385879,0.887974,2.565611,0.479033,val,0.1
21,0.09397429,0.377940,0.890832,2.519432,0.473886,val,0.1
22,0.09316351,0.374686,0.890793,2.386964,0.481526,val,0.1
23,0.09230553,0.368214,0.892926,2.718667,0.457732,val,0.1
24,0.09140130,0.364305,0.893975,2.408143,0.494979,val,0.1
25,0.09045180,0.357631,0.896117,2.509785,0.476172,val,0.1
26,0.08945808,0.350486,0.898107,2.718095,0.465740,val,0.1
27,0.08842121,0.346394,0.899047,2.414479,0.481618,val,0.1
28,0.08734234,0.341392,0.901012,2.499571,0.485478,val,0.1
29,0.08622264,0.332470,0.904009,2.342144,0.496726,val,0.1
30,0.08506333,0.326658,0.905268,2.417785,0.494451,val,0.1
31,0.08386569,0.323739,0.906364,2.358634,0.493991,val,0.1
32,0.08263103,0.312955,0.909210,2.383347,0.495875,val,0.1
33,0.08136068,0.305673,0.912115,2.446952,0.509616,val,0.1
34,0.08005605,0.298020,0.913897,2.444942,0.494945,val,0.1
35,0.07871856,0.293769,0.915131,2.459777,0.488867,val,0.1
36,0.07734967,0.287878,0.917141,2.519119,0.483536,val,0.1
37,0.07595088,0.279550,0.919286,2.522184,0.472966,val,0.1
38,0.07452372,0.272303,0.922021,2.505308,0.473977,val,0.1
39,0.07306975,0.262138,0.924637,2.487335,0.483272,val,0.1
