epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,4.397060,0.050244,4.206620,0.072702,val,0.1
2,0.02008000,1.896974,0.501935,2.237938,0.457238,val,0.1
3,0.04006000,0.650942,0.809953,2.330796,0.487546,val,0.1
4,0.06004000,0.557692,0.835609,2.298406,0.490372,val,0.1
5,0.08002000,0.597723,0.824289,2.450782,0.469623,val,0.1
6,0.10000000,0.676144,0.803712,2.556713,0.453182,val,0.1
7,0.09997267,0.619441,0.819821,2.286286,0.477907,val,0.1
8,0.09989069,0.590793,0.828024,2.531961,0.441211,val,0.1
9,0.09975417,0.582425,0.831040,2.322013,0.479067,val,0.1
10,0.09956325,0.563915,0.836076,2.534898,0.457181,val,0.1
11,0.09931813,0.561072,0.837369,2.515640,0.468761,val,0.1
12,0.09901910,0.555792,0.838310,2.495673,0.465165,val,0.1
13,0.09866646,0.550369,0.839954,2.393033,0.459697,val,0.1
14,0.09826062,0.541785,0.843111,2.379108,0.466498,val,0.1
15,0.09780201,0.535009,0.844451,2.519062,0.458766,val,0.1
16,0.09729113,0.531826,0.845253,2.414138,0.487270,val,0.1
17,0.09672855,0.526205,0.847613,2.358824,0.489246,val,0.1
18,0.09611488,0.518022,0.850002,2.431392,0.472886,val,0.1
19,0.09545078,0.514899,0.850220,2.659821,0.465809,val,0.1
20,0.09473699,0.509280,0.852367,2.290916,0.496255,val,0.1
21,0.09397429,0.504004,0.854011,2.337432,0.489959,val,0.1
22,0.09316351,0.495644,0.856346,2.409394,0.488591,val,0.1
23,0.09230553,0.491189,0.857642,2.487595,0.476229,val,0.1
24,0.09140130,0.488605,0.858230,2.301672,0.495324,val,0.1
25,0.09045180,0.477758,0.861515,2.456018,0.465924,val,0.1
26,0.08945808,0.471024,0.863710,2.502887,0.471036,val,0.1
27,0.08842121,0.466797,0.864450,2.338933,0.492670,val,0.1
28,0.08734234,0.458176,0.867385,2.777460,0.426563,val,0.1
29,0.08622264,0.447336,0.870246,2.377638,0.480216,val,0.1
30,0.08506333,0.440950,0.871939,2.465390,0.485754,val,0.1
31,0.08386569,0.436805,0.873193,2.375582,0.499920,val,0.1
32,0.08263103,0.425292,0.876170,2.280366,0.500241,val,0.1
33,0.08136068,0.413732,0.879744,2.422241,0.483513,val,0.1
34,0.08005605,0.408526,0.881465,2.342582,0.484145,val,0.1
35,0.07871856,0.397414,0.884654,2.337282,0.496576,val,0.1
36,0.07734967,0.388102,0.886932,2.410782,0.484536,val,0.1
37,0.07595088,0.381345,0.889665,2.332645,0.512454,val,0.1
38,0.07452372,0.371141,0.892585,2.492813,0.448909,val,0.1
39,0.07306975,0.362238,0.894661,2.385155,0.491291,val,0.1
40,0.07159056,0.352776,0.897327,2.476244,0.476126,val,0.1
41,0.07008776,0.343783,0.900844,2.364493,0.495163,val,0.1
42,0.06856301,0.331706,0.904105,2.547180,0.478228,val,0.1
43,0.06701796,0.320024,0.907568,2.494624,0.479653,val,0.1
44,0.06545430,0.313077,0.909735,2.184735,0.511294,val,0.1
45,0.06387376,0.303998,0.912688,2.314468,0.510432,val,0.1
46,0.06227805,0.292320,0.915978,2.566541,0.475092,val,0.1
47,0.06066892,0.284319,0.918353,2.317581,0.502654,val,0.1
48,0.05904812,0.271563,0.922218,2.245037,0.508203,val,0.1
49,0.05741744,0.262359,0.924761,2.222364,0.514534,val,0.1
50,0.05577865,0.251638,0.927698,2.390470,0.486661,val,0.1
51,0.05413355,0.244841,0.930179,2.177384,0.510983,val,0.1
52,0.05248394,0.232294,0.933672,2.237408,0.513132,val,0.1
53,0.05083161,0.220691,0.937730,2.318893,0.492452,val,0.1
54,0.04917839,0.214314,0.939171,2.238876,0.506675,val,0.1
55,0.04752606,0.202592,0.942782,2.311991,0.515717,val,0.1
56,0.04587645,0.193723,0.945804,2.206550,0.515820,val,0.1
57,0.04423135,0.183547,0.949131,2.211327,0.509295,val,0.1
58,0.04259256,0.172274,0.952236,2.183365,0.526023,val,0.1
59,0.04096188,0.165058,0.954539,2.373932,0.504377,val,0.1
60,0.03934108,0.159436,0.956642,2.229272,0.522748,val,0.1
61,0.03773195,0.148057,0.960224,2.309829,0.505802,val,0.1
62,0.03613624,0.140344,0.962438,2.274262,0.513810,val,0.1
63,0.03455570,0.129992,0.965608,2.257805,0.525184,val,0.1
64,0.03299204,0.117846,0.969614,2.242273,0.512040,val,0.1
65,0.03144699,0.111504,0.971162,2.318511,0.495393,val,0.1
66,0.02992224,0.106336,0.973270,2.299457,0.514246,val,0.1
67,0.02841944,0.093003,0.976903,2.165963,0.511914,val,0.1
68,0.02694025,0.090149,0.978009,2.264029,0.508375,val,0.1
69,0.02548628,0.080143,0.981183,2.484780,0.477378,val,0.1
70,0.02405912,0.066449,0.984898,2.210654,0.516877,val,0.1
71,0.02266033,0.096638,0.976748,2.159372,0.520669,val,0.1
72,0.02129144,0.029389,0.994574,1.717753,0.583755,val,0.1
73,0.01995395,0.008721,0.999726,1.707434,0.604044,val,0.1
74,0.01864932,0.150669,0.962855,2.326425,0.456583,val,0.1
75,0.01737897,0.116000,0.971043,1.812681,0.575172,val,0.1
76,0.01614431,0.009177,0.999509,1.666157,0.601689,val,0.1
77,0.01494667,0.008643,0.999788,1.676337,0.621450,val,0.1
78,0.01378736,0.009317,0.999741,1.711096,0.615326,val,0.1
79,0.01266766,0.219793,0.944054,2.109868,0.526252,val,0.1
80,0.01158879,0.032526,0.993901,1.717285,0.592957,val,0.1
81,0.01055192,0.006592,0.999748,1.668125,0.605193,val,0.1
82,0.00955820,0.007221,0.999864,1.705491,0.609835,val,0.1
83,0.00860870,0.007874,0.999852,1.737070,0.612615,val,0.1
84,0.00770447,0.007970,0.999835,1.770907,0.614154,val,0.1
85,0.00684649,0.007957,0.999852,1.788462,0.607904,val,0.1
86,0.00603571,0.007923,0.999854,1.798728,0.607215,val,0.1
87,0.00527301,0.007914,0.999869,1.815037,0.610466,val,0.1
88,0.00455922,0.007355,0.999874,1.837234,0.608134,val,0.1
89,0.00389512,0.007247,0.999896,1.846781,0.608077,val,0.1
90,0.00328145,0.007060,0.999899,1.871237,0.605722,val,0.1
91,0.00271887,0.007013,0.999901,1.865187,0.612397,val,0.1
92,0.00220799,0.006846,0.999921,1.880491,0.605825,val,0.1
93,0.00174938,0.006818,0.999943,1.889190,0.609099,val,0.1
94,0.00134354,0.006648,0.999933,1.895456,0.608881,val,0.1
95,0.00099090,0.006670,0.999958,1.915170,0.610053,val,0.1
96,0.00069187,0.006644,0.999923,1.911183,0.611811,val,0.1
97,0.00044675,0.006455,0.999963,1.918100,0.607123,val,0.1
98,0.00025583,0.006461,0.999956,1.914892,0.609030,val,0.1
99,0.00011931,0.006666,0.999965,1.920688,0.606239,val,0.1
100,0.00003733,0.006432,0.999961,1.913807,0.608272,val,0.1
