epoch,lr,train_loss,train_acc1,train_acc5,eval_loss,eval_acc1,eval_acc5,eval_split
1,0.00010000,4.639797,0.013778,0.062932,4.581338,0.019658,0.077700,val
2,0.02008000,3.850530,0.123451,0.344443,3.541291,0.189511,0.451103,val
3,0.04006000,3.330288,0.220079,0.508922,3.178330,0.253711,0.570393,val
4,0.06004000,2.975663,0.295553,0.609841,2.999824,0.312316,0.623173,val
5,0.08002000,2.661893,0.363074,0.692158,2.706944,0.363511,0.692348,val
6,0.10000000,2.438792,0.416092,0.742819,2.540345,0.398817,0.733881,val
7,0.09998827,2.236483,0.471707,0.788153,2.590811,0.395209,0.716544,val
8,0.09995307,2.110930,0.503386,0.812752,2.242309,0.471772,0.788120,val
9,0.09989443,2.025673,0.524056,0.829368,2.333665,0.459042,0.775172,val
10,0.09981237,1.952017,0.543644,0.843624,2.030498,0.519187,0.833904,val
11,0.09970693,1.894064,0.562426,0.854366,2.039045,0.523024,0.825724,val
12,0.09957816,1.850797,0.576248,0.862951,2.204799,0.492096,0.800517,val
13,0.09942612,1.807163,0.586845,0.869185,2.221561,0.500230,0.798518,val
14,0.09925088,1.775845,0.594551,0.876070,1.982845,0.539488,0.841326,val
15,0.09905252,1.749323,0.599814,0.879321,1.986070,0.538580,0.839855,val
16,0.09883114,1.715323,0.612053,0.884337,2.050661,0.531790,0.824851,val
17,0.09858685,1.692913,0.619010,0.887103,2.028980,0.536903,0.832364,val
18,0.09831975,1.678164,0.621387,0.892169,1.950835,0.558008,0.841418,val
19,0.09802996,1.658097,0.628418,0.894958,1.976862,0.547472,0.841567,val
20,0.09771764,1.630131,0.635071,0.899560,1.971203,0.550816,0.840740,val
21,0.09738292,1.616188,0.642164,0.902378,1.970172,0.557089,0.842532,val
22,0.09702596,1.593751,0.650164,0.903604,1.935970,0.565889,0.844497,val
23,0.09664693,1.584162,0.649449,0.905707,1.962760,0.559513,0.834995,val
24,0.09624600,1.569938,0.656228,0.908605,2.016569,0.549632,0.826482,val
