epoch,lr,train_loss,train_acc1,train_f1,eval_loss,eval_acc1,eval_f1,eval_split
79,0.01266766,0.037509,0.988782,0.983454,0.076930,0.982466,0.977568,val
80,0.01158879,0.036278,0.988782,0.983454,0.077488,0.982466,0.977568,val
81,0.01055192,0.036049,0.988782,0.983454,0.077965,0.982466,0.977568,val
82,0.00955820,0.036318,0.988782,0.983454,0.075923,0.981489,0.976479,val
83,0.00860870,0.037457,0.988782,0.983454,0.077892,0.981489,0.976479,val
84,0.00770447,0.041200,0.986067,0.983320,0.078891,0.982466,0.977568,val
85,0.00684649,0.038529,0.988782,0.983454,0.072674,0.982466,0.977568,val
86,0.00603571,0.038483,0.987358,0.983320,0.077125,0.982466,0.977568,val
87,0.00527301,0.035923,0.988782,0.983454,0.079877,0.982466,0.977568,val
88,0.00455922,0.038911,0.987358,0.983320,0.079557,0.982466,0.977568,val
89,0.00389512,0.035909,0.988782,0.983454,0.082328,0.982466,0.977568,val
90,0.00328145,0.038760,0.988782,0.983454,0.079280,0.981489,0.976479,val
91,0.00271887,0.035895,0.988782,0.983454,0.081023,0.982466,0.977568,val
92,0.00220799,0.035770,0.988782,0.983454,0.081237,0.982466,0.977568,val
93,0.00174938,0.037722,0.988782,0.983454,0.077372,0.982466,0.977568,val
94,0.00134354,0.037992,0.988782,0.983454,0.077511,0.982466,0.977568,val
95,0.00099090,0.036221,0.988782,0.983454,0.081470,0.982466,0.977568,val
96,0.00069187,0.035604,0.988782,0.983454,0.082544,0.981489,0.976479,val
97,0.00044675,0.036110,0.988782,0.983454,0.079899,0.981489,0.976479,val
98,0.00025583,0.035871,0.988782,0.983454,0.078773,0.982466,0.977568,val
99,0.00011931,0.035836,0.988782,0.983454,0.081292,0.982466,0.977568,val
100,0.00003733,0.044344,0.987358,0.983320,0.084289,0.982466,0.977568,val
