epoch,lr,train_loss,train_acc1,train_acc5,eval_loss,eval_acc1,eval_acc5,eval_split
1,0.00010000,4.641368,0.013694,0.062160,4.583326,0.019853,0.076287,val
2,0.02008000,3.863407,0.121375,0.338283,3.690738,0.174230,0.431744,val
3,0.04006000,3.380274,0.212060,0.495536,3.213344,0.250471,0.552895,val
4,0.06004000,3.054628,0.276592,0.588628,3.028682,0.304423,0.611489,val
5,0.08002000,2.751181,0.342305,0.669197,2.988735,0.316613,0.627206,val
6,0.10000000,2.521021,0.397121,0.724291,2.598255,0.378320,0.709455,val
7,0.09998827,2.309781,0.451167,0.771711,2.493687,0.419187,0.731135,val
8,0.09995307,2.173772,0.487014,0.801356,2.245601,0.477631,0.789120,val
9,0.09989443,2.074814,0.514639,0.818971,2.257815,0.475138,0.786512,val
10,0.09981237,2.000093,0.533329,0.834517,2.231451,0.464028,0.794336,val
11,0.09970693,1.950120,0.544352,0.843207,2.089566,0.504653,0.820060,val
12,0.09957816,1.898433,0.564073,0.854260,2.142768,0.499954,0.811098,val
13,0.09942612,1.849007,0.575444,0.862132,2.599248,0.429044,0.724081,val
14,0.09925088,1.821572,0.582697,0.866655,2.113369,0.516567,0.820795,val
15,0.09905252,1.796020,0.588623,0.870425,2.116722,0.508571,0.810581,val
16,0.09883114,1.771268,0.597055,0.874596,2.219661,0.500873,0.795588,val
17,0.09858685,1.740795,0.607513,0.880583,2.057590,0.528734,0.824426,val
18,0.09831975,1.722705,0.610865,0.883308,2.086393,0.520611,0.819129,val
19,0.09802996,1.690582,0.619493,0.888191,2.152129,0.510765,0.819393,val
20,0.09771764,1.674430,0.624711,0.892719,2.020039,0.534697,0.833031,val
21,0.09738292,1.658891,0.627826,0.894179,2.044690,0.532043,0.821473,val
22,0.09702596,1.642275,0.634240,0.896968,2.022777,0.548725,0.834226,val
23,0.09664693,1.637961,0.634184,0.897518,2.016121,0.540097,0.833835,val
24,0.09624600,1.617162,0.640105,0.902849,2.232670,0.493244,0.783134,val
25,0.09582337,1.589961,0.648048,0.906682,1.979089,0.557525,0.832192,val
26,0.09537923,1.581611,0.652428,0.907515,1.942160,0.565476,0.839694,val
27,0.09491380,1.580030,0.652864,0.908260,1.952228,0.557962,0.849184,val
28,0.09442728,1.562640,0.656945,0.910563,1.825264,0.586742,0.866314,val
29,0.09391991,1.554365,0.661264,0.910413,1.930760,0.570864,0.847656,val
30,0.09339192,1.532157,0.668117,0.913786,1.809119,0.606445,0.865108,val
31,0.09284357,1.528573,0.667508,0.915234,1.905834,0.576310,0.851218,val
32,0.09227512,1.518393,0.670156,0.917027,2.095335,0.541395,0.817785,val
33,0.09168682,1.513865,0.670676,0.917951,2.038439,0.542061,0.830239,val
34,0.09107895,1.497341,0.678671,0.918654,1.971750,0.565418,0.845002,val
35,0.09045180,1.492084,0.677473,0.920294,1.989486,0.554607,0.840303,val
36,0.08980567,1.479948,0.677759,0.921199,1.938402,0.571059,0.847472,val
37,0.08914086,1.480259,0.681288,0.922935,1.956243,0.565981,0.850609,val
38,0.08845767,1.464427,0.685932,0.924950,1.838951,0.591199,0.866670,val
39,0.08775644,1.451385,0.689066,0.927707,1.922789,0.566785,0.842107,val
40,0.08703748,1.443122,0.692536,0.928921,1.883988,0.582123,0.864867,val
41,0.08630114,1.439628,0.694430,0.928795,1.791370,0.604710,0.871680,val
42,0.08554777,1.434956,0.697118,0.927944,1.822619,0.596588,0.859812,val
43,0.08477771,1.417583,0.701187,0.930607,1.807455,0.608421,0.870381,val
44,0.08399133,1.410133,0.701709,0.932881,1.862883,0.589867,0.867670,val
45,0.08318899,1.401375,0.703300,0.933934,1.849328,0.595324,0.857835,val
46,0.08237108,1.385280,0.711078,0.935655,1.772136,0.615372,0.873725,val
47,0.08153797,1.377636,0.712047,0.937838,1.853580,0.598575,0.858824,val
48,0.08069006,1.376148,0.711280,0.936496,1.841562,0.598185,0.866326,val
49,0.07982775,1.370840,0.713381,0.938112,1.939251,0.580480,0.853872,val
50,0.07895144,1.354379,0.718572,0.939816,1.820252,0.606078,0.866280,val
51,0.07806155,1.348989,0.720217,0.940997,1.813818,0.616843,0.870071,val
52,0.07715848,1.329838,0.725722,0.943063,1.759205,0.614775,0.883548,val
53,0.07624267,1.326624,0.727334,0.943988,1.714503,0.625620,0.879791,val
54,0.07531454,1.314023,0.730128,0.946735,1.962223,0.574770,0.838419,val
55,0.07437453,1.308580,0.735366,0.946173,1.741419,0.624104,0.881399,val
56,0.07342308,1.297928,0.737416,0.948585,1.984659,0.571645,0.849529,val
57,0.07246064,1.294796,0.736950,0.948977,1.748959,0.624977,0.878906,val
58,0.07148766,1.276918,0.742972,0.951271,1.777792,0.612213,0.874345,val
59,0.07050459,1.259544,0.748168,0.952412,1.796103,0.602631,0.875483,val
60,0.06951190,1.251475,0.749366,0.954153,1.719583,0.636087,0.885938,val
61,0.06851006,1.249133,0.749346,0.954405,1.799905,0.613408,0.863741,val
62,0.06749953,1.230832,0.757129,0.956531,1.679234,0.643739,0.885823,val
63,0.06648078,1.228243,0.759272,0.956580,1.713270,0.638201,0.879699,val
64,0.06545430,1.217191,0.760089,0.958104,1.735774,0.626275,0.877688,val
65,0.06442058,1.196389,0.768074,0.960979,1.701275,0.636581,0.887546,val
66,0.06338008,1.183383,0.772007,0.962355,1.732339,0.634697,0.878217,val
67,0.06233330,1.174492,0.775440,0.964701,1.731701,0.631675,0.883847,val
68,0.06128074,1.175918,0.775652,0.963426,1.729615,0.636121,0.883892,val
69,0.06022289,1.150787,0.780863,0.967073,1.810644,0.616188,0.870921,val
70,0.05916024,1.139044,0.787240,0.967367,1.712008,0.637649,0.888431,val
71,0.05809329,1.140572,0.784863,0.967756,1.779452,0.625689,0.870680,val
72,0.05702255,1.116905,0.794379,0.969315,1.688830,0.642831,0.888477,val
73,0.05594851,1.096343,0.801178,0.971677,1.917751,0.588178,0.853780,val
74,0.05487168,1.093499,0.800668,0.972617,1.783232,0.629745,0.873932,val
75,0.05379257,1.082865,0.806192,0.973394,1.656243,0.654136,0.892119,val
76,0.05271167,1.067217,0.808673,0.976484,1.793031,0.630067,0.878228,val
77,0.05162951,1.057904,0.812542,0.976812,1.671469,0.654550,0.893739,val
78,0.05054659,1.033666,0.820584,0.978198,1.775205,0.627171,0.871140,val
79,0.04946341,1.025401,0.824093,0.979897,1.673428,0.656847,0.892337,val
80,0.04838049,1.030111,0.821469,0.978992,1.644065,0.665200,0.892727,val
81,0.04729833,0.999416,0.833977,0.981295,1.635521,0.663074,0.896347,val
82,0.04621743,0.983568,0.837062,0.983347,1.720436,0.636489,0.885673,val
83,0.04513832,0.962772,0.845395,0.984740,1.704177,0.648127,0.884260,val
84,0.04406149,0.954719,0.848162,0.984893,1.695720,0.653573,0.882571,val
85,0.04298745,0.950645,0.850112,0.985490,1.664015,0.660432,0.892831,val
86,0.04191671,0.930838,0.855412,0.986809,1.648386,0.662098,0.889534,val
87,0.04084976,0.914556,0.861360,0.988274,1.712305,0.644324,0.886455,val
88,0.03978711,0.898210,0.867261,0.988802,1.817707,0.624713,0.870669,val
89,0.03872926,0.876923,0.873323,0.991194,1.671303,0.662638,0.890165,val
90,0.03767670,0.866355,0.878943,0.991282,1.653794,0.661213,0.885892,val
91,0.03662992,0.854475,0.884980,0.991815,1.596336,0.672403,0.902229,val
92,0.03558942,0.838841,0.889182,0.992343,1.665054,0.653608,0.892440,val
